	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
samd112	1.2412472495038e-10	0.754667214171648	0.659	0.246	2.27284783856641e-06	r5	samd11
csmd21	1.51631099698022e-10	0.47125888502012	0.364	0.081	2.77651706657049e-06	r5	csmd2
mcf2l2	1.79376607993326e-10	0.343048254935114	0.273	0.045	3.28456506896579e-06	r5	mcf2l2
dtnba2	3.25057217171783e-10	0.957026003013494	0.841	0.498	5.95212270363253e-06	r5	dtnba
si:dkey-177p2.6	8.94125398048108e-10	0.855260483751792	0.795	0.437	1.63723301636589e-05	r5	si:dkey-177p2.6
cxcl12a3	3.784793224271e-09	0.774054278415544	0.659	0.273	6.93033487296263e-05	r5	cxcl12a
midn3	1.57685467196245e-08	0.918706667591735	0.864	0.669	0.000288737858983044	r5	midn
kdm7ab1	1.635624085046e-08	0.750544712361264	0.818	0.443	0.000299499126212772	r5	kdm7ab
kdm5bb	1.91063047952983e-08	0.685478432533591	0.75	0.38	0.000349855547106707	r5	kdm5bb
atp1a2a2	2.10669428907533e-08	0.452744888366794	0.318	0.076	0.000385756791272583	r5	atp1a2a
si:ch211-11c3.11	2.38746183304568e-08	0.324233197375206	0.114	0.01	0.000437168136248994	r5	si:ch211-11c3.11
SFMBT13	3.82969379381645e-08	0.477710661743109	0.477	0.16	0.00070125523058573	r5	SFMBT1
cers2a	3.94666582930286e-08	0.72767719500409	0.591	0.255	0.000722673980003647	r5	cers2a
pde4a1	4.60440834293013e-08	0.703785624293563	0.341	0.093	0.000843113211673935	r5	pde4a
magi2a1	9.9175177235626e-08	1.07151517822878	0.705	0.387	0.00181599667036155	r5	magi2a
qki21	1.04821688128487e-07	0.744923502611692	0.841	0.545	0.00191938993132072	r5	qki2
schip12	1.09262830375177e-07	0.629829681381972	0.659	0.321	0.00200071168699987	r5	schip1
hoxb2a	1.15758359856945e-07	0.322559693613399	0.227	0.045	0.00211965132734051	r5	hoxb2a
cyp26c14	1.42803928428691e-07	0.770411107184358	0.455	0.158	0.00261488273345776	r5	cyp26c1
fsta2	1.44612781911516e-07	0.648545561801874	0.523	0.194	0.00264800464958177	r5	fsta
brinp21	1.69430886532674e-07	0.684194895935682	0.295	0.077	0.0031024489632998	r5	brinp2
ube2e31	3.60955387095584e-07	0.525596795462543	0.75	0.382	0.00660945409310723	r5	ube2e3
dennd5b3	4.20003110136045e-07	0.625211714970373	0.75	0.418	0.00769067694970112	r5	dennd5b
nup42	5.98352382673957e-07	0.259288337189753	0.159	0.025	0.0109564304791428	r5	nup42
fam214b1	6.4702551891874e-07	0.33968807516226	0.227	0.05	0.0118476842769211	r5	fam214b
iqca1	6.79050666989576e-07	0.400189521744512	0.364	0.114	0.0124340967632461	r5	iqca1
cercam1	9.24309858670272e-07	0.428730744206005	0.477	0.181	0.0169250378221114	r5	cercam
mgat51	9.41428742960396e-07	0.460949480256335	0.432	0.156	0.0172385017123478	r5	mgat5
rarab1	1.23776764773012e-06	0.600002979642462	0.659	0.339	0.0226647633975861	r5	rarab
lamb2l4	1.26905960577487e-06	0.60388641412969	0.75	0.426	0.0232377504413436	r5	lamb2l
slc12a4	1.52821675233921e-06	0.409739311022062	0.5	0.195	0.0279831769520832	r5	slc12a4
rgs7a1	1.86226858380287e-06	0.431720869440553	0.25	0.065	0.0341000000380144	r5	rgs7a
tnfrsfa1	2.12134751738504e-06	0.664514396102867	0.636	0.32	0.0388439943908375	r5	tnfrsfa
gpr155a	3.09691167958372e-06	0.36797867414622	0.386	0.134	0.0567075497648575	r5	gpr155a
col15a1b1	3.34426445912373e-06	0.608473683625342	0.523	0.232	0.0612368265110147	r5	col15a1b
CT990561.12	3.3629809110617e-06	0.460525594535381	0.477	0.194	0.0615795434624508	r5	CT990561.1
tiam1b	4.36008281101936e-06	0.352050652256084	0.409	0.146	0.0798374763525756	r5	tiam1b
nr2f24	4.88853002237602e-06	0.5004376213138	0.727	0.393	0.0895138732397273	r5	nr2f2
akt3b	4.97393510037742e-06	0.380176262416149	0.386	0.135	0.091077725623011	r5	akt3b
nbeaa2	5.71933614577665e-06	0.560580410925916	0.705	0.393	0.104726764165316	r5	nbeaa
dbn1	6.63048939156193e-06	0.739725300019946	0.682	0.413	0.121410891248891	r5	dbn1
kdm7aa	8.06550613908852e-06	0.418050894184556	0.455	0.191	0.14768748291285	r5	kdm7aa
nt5dc2	8.08921437069693e-06	0.467098690464342	0.705	0.39	0.148121604341832	r5	nt5dc2
SNTA1	9.41245813524836e-06	0.256905411311099	0.227	0.058	0.172351520914533	r5	SNTA1
nkd13	9.98421859749385e-06	0.450647254602269	0.727	0.425	0.18282102673871	r5	nkd1
arhgap29b	1.07536123910697e-05	0.513483384611332	0.682	0.393	0.196909396492876	r5	arhgap29b
cspg5a1	1.34819682993836e-05	0.558271027653534	0.705	0.414	0.246868321530014	r5	cspg5a
dennd6aa	1.59284204608683e-05	0.47598658945388	0.659	0.343	0.29166530705896	r5	dennd6aa
ralgapa1	1.8083271793713e-05	0.604198719584074	0.795	0.544	0.331122789814679	r5	ralgapa1
otud7b	2.33886885363916e-05	0.429468781447994	0.477	0.214	0.428270275789867	r5	otud7b
map3k222	2.61068991352278e-05	0.329665719324192	0.341	0.121	0.478043430065156	r5	map3k22
tiam1a1	2.97734997641909e-05	0.533615620720936	0.75	0.511	0.5451825541821	r5	tiam1a
nlgn3a2	3.01595225440022e-05	0.703862195992732	0.341	0.13	0.552251017303224	r5	nlgn3a
gsk3ba1	3.78870845771665e-05	0.596557175062272	0.705	0.455	0.693750405692496	r5	gsk3ba
si:dkey-31j3.111	3.92561559505998e-05	0.347221747847668	0.182	0.045	0.718819471611433	r5	si:dkey-31j3.11
stat1a	3.97962081738329e-05	0.585544182339854	0.659	0.409	0.728708367871054	r5	stat1a
pdzd21	4.43953386694217e-05	0.542092330748155	0.523	0.264	0.81292304637578	r5	pdzd2
dag12	4.77034557408482e-05	0.501601829351714	1	0.955	0.873497978070671	r5	dag1
sfrp55	4.87590007694152e-05	0.425034630897798	0.5	0.221	0.892826063088762	r5	sfrp5
cbfa2t2	5.06300098223422e-05	0.352708365985684	0.432	0.182	0.927086109856909	r5	cbfa2t2
rhocb	5.20904720211308e-05	0.3244072572223	0.477	0.21	0.953828633178925	r5	rhocb
sh3bgrl	5.82446099245301e-05	0.286932551803637	0.205	0.056	1	r5	sh3bgrl
zeb2b1	5.96549549969693e-05	0.339103768429002	0.455	0.199	1	r5	zeb2b
cblb	6.45905333902317e-05	0.378435191104053	0.455	0.206	1	r5	cblb
mknk2a	6.59334271159638e-05	0.264181374258501	0.159	0.036	1	r5	mknk2a
vat1	6.6236337999683e-05	0.359003325866707	0.432	0.182	1	r5	vat1
adgrl3.13	7.14002286639965e-05	0.525512041560789	0.614	0.362	1	r5	adgrl3.1
sox4a2	7.30788072483694e-05	0.339551462781979	0.341	0.131	1	r5	sox4a
slc9a3r1a1	7.47805614809291e-05	0.342505943261848	0.432	0.185	1	r5	slc9a3r1a
si:dkey-111i23.1	9.86089129432469e-05	0.271933620543431	0.182	0.047	1	r5	si:dkey-111i23.1
fosb	0.000105258743078114	0.535416089353292	0.455	0.225	1	r5	fosb
lhfpl2b	0.000115912901655342	0.310297657806865	0.386	0.163	1	r5	lhfpl2b
lamb25	0.000146182782671253	0.613474184758509	0.659	0.412	1	r5	lamb2
ptk2ab	0.000154428284119781	0.433198283846052	0.409	0.199	1	r5	ptk2ab
rnf126	0.000167594128261667	0.311614586278855	0.386	0.166	1	r5	rnf126
tfdp1a	0.00016868541232259	0.451938135367331	0.614	0.382	1	r5	tfdp1a
nr2f55	0.000176918298495633	0.54159308231491	0.773	0.588	1	r5	nr2f5
arhgap12b2	0.000180399095786006	0.381686023546356	0.659	0.372	1	r5	arhgap12b
ablim1b	0.000183651140554976	0.54592630688667	0.614	0.4	1	r5	ablim1b
llgl12	0.000196487401037003	0.400835204220467	0.659	0.396	1	r5	llgl1
ubl3a	0.000215363442943837	0.450853192086151	0.591	0.342	1	r5	ubl3a
lrp1ab1	0.000222316273751888	0.471511551254511	0.886	0.652	1	r5	lrp1ab
atp11c	0.000223394016001935	0.397882953332276	0.568	0.305	1	r5	atp11c
robo2.12	0.000228985104002823	0.363935621408938	0.318	0.13	1	r5	robo2.1
BX465198.21	0.000246377279984102	0.335279162785871	0.568	0.302	1	r5	BX465198.2
npc1	0.000268954415062306	0.252953421206915	0.455	0.208	1	r5	npc1
btg12	0.000302186745481747	0.563343825075685	0.841	0.689	1	r5	btg1
fam214a	0.000377073742385541	0.395186555393378	0.705	0.435	1	r5	fam214a
inavaa	0.000393750555378001	0.374582865608446	0.273	0.104	1	r5	inavaa
sdk2b1	0.00041798150474234	0.448194108218154	0.182	0.054	1	r5	sdk2b
srsf6b	0.000447684681447938	0.363935621408938	0.545	0.309	1	r5	srsf6b
bach2b2	0.000489172790885866	0.464410855423467	0.818	0.599	1	r5	bach2b
ppp3cca	0.000519654438319102	0.278650433463969	0.568	0.309	1	r5	ppp3cca
thumpd3	0.000524573559849786	0.320952450858192	0.273	0.107	1	r5	thumpd3
serinc53	0.000612155208100143	0.46728213442681	0.727	0.525	1	r5	serinc5
slit1a3	0.000662126843095888	0.410997658280983	0.386	0.19	1	r5	slit1a
grb10b	0.000721676247893487	0.335789315845262	0.614	0.372	1	r5	grb10b
rnd2	0.000761578039689194	0.389735090840993	0.295	0.13	1	r5	rnd2
kpnb3	0.000812248329924947	0.345185530242613	0.591	0.35	1	r5	kpnb3
fgfrl1a3	0.000890545796160422	0.613635388741121	0.432	0.227	1	r5	fgfrl1a
sardh1	0.000901537761638448	0.346976794249102	0.432	0.221	1	r5	sardh
rcn1	0.00105019985410158	0.319541502050485	0.273	0.113	1	r5	rcn1
leo1	0.00109558192370599	0.304154393083521	0.341	0.16	1	r5	leo1
hgs	0.0010966535780984	0.283223822149678	0.318	0.143	1	r5	hgs
kirrel3l2	0.00110951829925765	0.571949858749094	0.682	0.504	1	r5	kirrel3l
usp71	0.001172169501662	0.398613073041683	0.682	0.457	1	r5	usp7
azin1a1	0.00118836707702345	0.576636619766807	0.659	0.436	1	r5	azin1a
junba1	0.0012434646178911	0.281625267924201	0.727	0.462	1	r5	junba
sh3rf11	0.00127051375657193	0.410200162340752	0.636	0.423	1	r5	sh3rf1
jmjd1cb	0.00161011551921156	0.372745103539861	0.841	0.703	1	r5	jmjd1cb
spry41	0.0016236771142852	0.279917338199753	0.455	0.24	1	r5	spry4
NAV1	0.00171202839270347	0.357306882943034	0.568	0.361	1	r5	NAV1
lima1a2	0.00177476640574102	0.388235867881768	0.727	0.501	1	r5	lima1a
rnf165a1	0.00194234452244965	0.374906739229941	0.636	0.4	1	r5	rnf165a
ncor21	0.0021996967184473	0.397235630565116	0.773	0.591	1	r5	ncor2
celf23	0.00224617355795315	0.398393487704013	0.705	0.499	1	r5	celf2
ssh1a	0.00227007529922456	0.28728966337775	0.295	0.137	1	r5	ssh1a
baz2ba2	0.00238026541493328	0.413196841448264	0.977	0.917	1	r5	baz2ba
aldocb	0.00240588533660501	0.284577829795654	0.273	0.121	1	r5	aldocb
sipa1l11	0.00251596973999133	0.327409745383824	0.773	0.561	1	r5	sipa1l1
hpca	0.00252061983082078	0.263475439629725	0.364	0.173	1	r5	hpca
tcf121	0.00252764911370648	0.381663213958282	0.5	0.307	1	r5	tcf12
siah2l	0.00263722257250742	0.322458985432779	0.432	0.241	1	r5	siah2l
gli12	0.00274451530869575	0.556580699351334	0.364	0.193	1	r5	gli1
ctnnal11	0.00293567499735338	0.399801073965944	0.432	0.234	1	r5	ctnnal1
rel	0.00321933110464337	0.266439093131622	0.227	0.095	1	r5	rel
casz12	0.00333162019755374	0.607070469805027	0.227	0.097	1	r5	casz1
ppp1r14bb	0.00355360402793682	0.371947435165533	0.477	0.28	1	r5	ppp1r14bb
tp53i11b	0.00360577466458407	0.254383237946107	0.273	0.126	1	r5	tp53i11b
slc44a5b	0.00373452878817754	0.419077175601399	0.364	0.199	1	r5	slc44a5b
inavab2	0.0039105328909981	0.411764146499553	0.545	0.349	1	r5	inavab
si:dkey-156n14.3	0.00395949883908868	0.251359960860239	0.386	0.209	1	r5	si:dkey-156n14.3
si:rp71-15k1.1	0.00403354264332492	0.280456294077096	0.318	0.151	1	r5	si:rp71-15k1.1
st3gal3b	0.0041039526748951	0.26671381369627	0.773	0.503	1	r5	st3gal3b
pds5a1	0.0041605380585591	0.261914684468429	0.659	0.424	1	r5	pds5a
cabin1	0.00465536714181506	0.266047800739506	0.477	0.281	1	r5	cabin1
sgk11	0.00471913554446296	0.32398349600883	0.341	0.18	1	r5	sgk1
gna11a1	0.00487505877262626	0.25937228313653	0.477	0.283	1	r5	gna11a
cdh2	0.00522143904856666	0.378143259340086	0.955	0.956	1	r5	cdh2
mtmr3	0.00536449000329296	0.255669318884099	0.568	0.369	1	r5	mtmr3
rabgap11	0.00552554439815604	0.316629906630581	0.455	0.259	1	r5	rabgap1
gapvd11	0.0057835775332839	0.469508991366475	0.523	0.337	1	r5	gapvd1
grk3	0.00601941723736449	0.265903538448411	0.659	0.435	1	r5	grk3
nos1apa.1	0.00627518295239668	0.354142884390531	0.795	0.684	1	r5	nos1apa.1
asap1b1	0.006454956770945	0.386168547797728	0.545	0.373	1	r5	asap1b
sipa1l32	0.00668117217983736	0.325584212626568	0.705	0.558	1	r5	sipa1l3
myl12.1	0.00693440757346905	0.256927078441451	0.409	0.235	1	r5	myl12.1
rnf38	0.00744486148574593	0.38419165795754	0.773	0.613	1	r5	rnf38
becn1	0.00760797940591593	0.257527070716558	0.659	0.425	1	r5	becn1
efnb12	0.00771378288528097	0.307819017025943	0.614	0.405	1	r5	efnb1
shcbp1	0.00818347632624603	0.264225719847319	0.386	0.225	1	r5	shcbp1
ankrd12	0.00819102432901142	0.329050103765079	0.841	0.691	1	r5	ankrd12
jam3b1	0.0082383185694076	0.344140083225101	0.614	0.423	1	r5	jam3b
rasgef1ba	0.00855058737881827	0.282196145718821	0.682	0.472	1	r5	rasgef1ba
arid1ab	0.00860929197681207	0.305507392930753	0.864	0.649	1	r5	arid1ab
cnn3a1	0.00880013088806227	0.301199866060975	0.591	0.394	1	r5	cnn3a
paxbp1	0.00909209319627923	0.274545331587484	0.614	0.433	1	r5	paxbp1
ubap2a1	0.00956931797190667	0.374757114662452	0.545	0.408	1	r5	ubap2a
vav21	0.00992862402551092	0.299805283989222	0.432	0.272	1	r5	vav2
mafba1	1.62826244444967e-72	2.25819314276429	0.974	0.069	2.98151136203178e-68	r6	mafba
abcc8	4.43634413692975e-37	0.671978147199963	0.5	0.033	8.12338974913207e-33	r6	abcc8
hoxa4a1	9.75273336637416e-35	1.51587818878567	0.947	0.162	1.78582300671677e-30	r6	hoxa4a
cyp26c15	2.07678729447085e-25	2.07005847247408	0.737	0.148	3.80280521490556e-21	r6	cyp26c1
mtus1a	1.46661472633883e-20	0.66628270740903	0.421	0.047	2.68551822539903e-16	r6	mtus1a
cxcl12a4	2.61493128484421e-19	1.03307739724943	0.921	0.264	4.78820067567823e-15	r6	cxcl12a
hoxb3a1	3.70742178313702e-19	1.23312792118528	0.842	0.229	6.78866002710219e-15	r6	hoxb3a
hoxb2a1	8.85808248593246e-16	0.462440368509635	0.342	0.042	1.62200348399909e-11	r6	hoxb2a
col11a1b	1.051884133832e-15	1.23031883069042	0.579	0.13	1.92610503745978e-11	r6	col11a1b
ptn	3.42775421169914e-14	0.353837342842107	0.263	0.027	6.27656073704229e-10	r6	ptn
hoxd3a	1.87434289610487e-13	0.771413086360733	0.579	0.14	3.43210927705762e-09	r6	hoxd3a
adgrl1a2	1.75400919510133e-12	1.11676511309593	0.711	0.216	3.21176623715004e-08	r6	adgrl1a
hpcal4	2.6397372030613e-11	0.467095527841943	0.368	0.068	4.83362279252554e-07	r6	hpcal4
wnt7ab	2.83337482147634e-11	0.335517159635317	0.237	0.029	5.18819263560533e-07	r6	wnt7ab
csmd22	4.11423488083692e-11	0.550474124335866	0.395	0.081	7.53357549030048e-07	r6	csmd2
atp8b5a	5.02010480254229e-11	0.347704729820784	0.237	0.03	9.19231390393519e-07	r6	atp8b5a
palm1b	1.33055832715708e-10	0.652834613613615	0.421	0.095	2.43638535285732e-06	r6	palm1b
CR388047.3	1.74321507454573e-10	0.454208096559522	0.342	0.065	3.19200112300069e-06	r6	CR388047.3
fhod3b1	3.35576784888683e-10	0.859518776450169	0.684	0.26	6.14474650809667e-06	r6	fhod3b
zgc:174944	4.16655541025449e-10	0.337034987277571	0.316	0.056	7.62937961171699e-06	r6	zgc:174944
epha4b4	4.65537745020837e-10	0.944332177815367	0.947	0.526	8.52446164907655e-06	r6	epha4b
dbn11	5.47597614362834e-10	1.30534521069176	0.763	0.411	1.00270599165979e-05	r6	dbn1
tenm44	8.09138753199645e-10	1.04075585600306	1	0.76	1.48161397098387e-05	r6	tenm4
prox2	9.26724136265884e-10	0.337034987277571	0.237	0.034	1.69692456591646e-05	r6	prox2
prdx6	1.07530254124478e-09	0.278141298224002	0.237	0.034	1.96898648327332e-05	r6	prdx6
si:ch73-252p3.1	1.78709361067114e-09	0.365976680827958	0.342	0.07	3.27234711049993e-05	r6	si:ch73-252p3.1
col7a1l2	8.09148906094357e-09	0.739671593270905	0.737	0.279	0.000148163256194938	r6	col7a1l
si:ch211-188f17.1	1.5800115066983e-08	0.286304185156641	0.289	0.056	0.000289315906991526	r6	si:ch211-188f17.1
samd10b	1.29717545552323e-07	0.476438043942987	0.211	0.035	0.00237525797660859	r6	samd10b
wwtr12	1.38545129070111e-07	0.709469105132676	0.711	0.342	0.0025368998584028	r6	wwtr1
negr12	5.1048163261524e-07	0.858963454698857	0.868	0.735	0.00934742917481766	r6	negr1
nisch	6.37510578108006e-07	0.656434255854194	0.5	0.197	0.0116734561957357	r6	nisch
cspg5a2	6.54572532409774e-07	0.791920982148861	0.763	0.413	0.0119858776409554	r6	cspg5a
tmsb4x2	7.02614239392823e-07	0.611528057172535	0.868	0.7	0.012865569337522	r6	tmsb4x
evx11	8.17754228856871e-07	0.345633450606816	0.421	0.127	0.0149738976845982	r6	evx1
fgfr1b2	1.07472032501429e-06	0.599159903687575	1	0.852	0.0196792038713367	r6	fgfr1b
dclk2a1	1.72440915574145e-06	0.630766190334281	0.553	0.234	0.0315756560507816	r6	dclk2a
shroom43	2.44141423542069e-06	0.554049578559693	0.789	0.471	0.0447047360647883	r6	shroom4
ppdpfb	3.14760468131436e-06	0.443366222337338	0.368	0.116	0.0576357893195472	r6	ppdpfb
zgc:1583281	3.6128756596961e-06	0.355780913722069	0.263	0.065	0.0661553662046954	r6	zgc:158328
enah1	4.26243637492152e-06	0.673270918848817	0.789	0.503	0.0780494724611879	r6	enah
rasgef1ba1	4.58522979257301e-06	0.602945334626529	0.816	0.468	0.0839601427318044	r6	rasgef1ba
tnfrsf21	5.03551164946099e-06	0.526068811667588	0.395	0.135	0.0922052538132802	r6	tnfrsf21
si:ch211-216b21.21	5.31037888793128e-06	0.334587666858828	0.395	0.126	0.0972383478169097	r6	si:ch211-216b21.2
nos1apa.11	6.15228893266511e-06	0.545434136534518	0.947	0.679	0.112654562646031	r6	nos1apa.1
rarab2	6.38539239802739e-06	0.445287877929594	0.737	0.338	0.116922920200279	r6	rarab
nbeaa3	6.43505095442057e-06	0.450931168878026	0.789	0.391	0.117832218026395	r6	nbeaa
cercam2	8.78284540784239e-06	0.564498398161441	0.447	0.184	0.160822682263002	r6	cercam
thsd7ba	9.77373845875954e-06	0.525618039896731	0.342	0.109	0.178966924918346	r6	thsd7ba
cadm1a1	1.19967050681501e-05	0.603724563652556	0.921	0.768	0.219671666502897	r6	cadm1a
nr2f56	1.544691593532e-05	0.6887322618011	0.868	0.586	0.282848477691645	r6	nr2f5
wrn	1.6084111995379e-05	0.314710440606116	0.342	0.11	0.294516174747386	r6	wrn
cdk6	2.07166428925976e-05	0.642359808393235	0.842	0.579	0.379342448006354	r6	cdk6
samd4a	2.47752123260854e-05	0.390682228929754	0.447	0.182	0.453658912902949	r6	samd4a
dtnba3	2.48381501269339e-05	0.735172312343155	0.763	0.503	0.454811366974287	r6	dtnba
sardh2	2.54373128569698e-05	0.483024336954937	0.5	0.219	0.465782635723975	r6	sardh
nck2a2	2.8271423086825e-05	0.708812899166097	0.684	0.421	0.517678028142852	r6	nck2a
chgb	3.20558622476282e-05	0.264507295232669	0.237	0.062	0.58697489361632	r6	chgb
magi2a2	3.37862959905875e-05	0.649852031465179	0.684	0.39	0.618660865883648	r6	magi2a
fam210aa	4.56283367810228e-05	0.317115804406554	0.316	0.105	0.835500474797308	r6	fam210aa
hspg2	4.88917867490643e-05	0.701741949834135	0.711	0.411	0.895257507162117	r6	hspg2
si:dkey-157g16.61	5.10074603086753e-05	0.629776348071856	0.658	0.383	0.933997605712153	r6	si:dkey-157g16.6
nat8l3	6.35371798772256e-05	0.676258334740706	0.868	0.584	1	r6	nat8l
cdkn1cb	8.40387177611448e-05	0.356856428190315	0.289	0.095	1	r6	cdkn1cb
hecw1b	8.51181960599342e-05	0.254045622606539	0.184	0.044	1	r6	hecw1b
adarb1b	8.6189387799968e-05	0.521786081373736	0.895	0.704	1	r6	adarb1b
prmt31	0.000107860987823026	0.478047296804644	0.395	0.172	1	r6	prmt3
wnt7bb1	0.000110903515369309	0.268935007273478	0.211	0.056	1	r6	wnt7bb
CT990561.13	0.000123330133962081	0.484768212668555	0.447	0.197	1	r6	CT990561.1
si:dkey-195m11.8	0.000123922067147588	0.548752248758877	0.921	0.688	1	r6	si:dkey-195m11.8
antxr1c	0.000124302246369536	0.501858258075713	0.474	0.215	1	r6	antxr1c
dusp4	0.000129241253678261	0.331021243509887	0.421	0.17	1	r6	dusp4
vgll4b	0.000167573380751325	0.312832638951945	0.395	0.16	1	r6	vgll4b
cdca7b	0.000168009208324051	0.309328058107729	0.421	0.175	1	r6	cdca7b
col12a1a	0.000180721234829767	0.78634238864116	0.684	0.441	1	r6	col12a1a
efnb3b4	0.000191519960294606	0.640515900489034	0.895	0.666	1	r6	efnb3b
gab1	0.000217001215199852	0.411068597075898	0.921	0.64	1	r6	gab1
qkib1	0.000238971837115392	0.644688135953254	0.684	0.455	1	r6	qkib
pole4	0.000265831155026232	0.284567567383435	0.342	0.133	1	r6	pole4
kdm5bb1	0.000286696598175522	0.51910995342653	0.658	0.386	1	r6	kdm5bb
ddr13	0.000295455391970783	0.500665780070487	0.868	0.626	1	r6	ddr1
kirrel3l3	0.000363141401180508	0.818281393518452	0.684	0.505	1	r6	kirrel3l
si:ch211-214c7.41	0.00036708813902926	0.446125177062941	0.684	0.393	1	r6	si:ch211-214c7.4
zgc:732261	0.000410271286284753	0.396456073537118	0.342	0.139	1	r6	zgc:73226
pms21	0.000470541856520713	0.426008617099847	0.447	0.216	1	r6	pms2
slco2a1	0.000529928488540396	0.324663062608601	0.316	0.126	1	r6	slco2a1
col4a61	0.000546800765472168	0.468882275960826	0.868	0.637	1	r6	col4a6
kif9	0.000554943014565137	0.255186544011109	0.368	0.155	1	r6	kif9
fgfrl1a4	0.00057664187624977	0.397892372157961	0.474	0.227	1	r6	fgfrl1a
dennd5b4	0.000587693093666135	0.496633955849948	0.711	0.422	1	r6	dennd5b
smoc1	0.000598031689651063	0.376245016281785	0.184	0.054	1	r6	smoc1
si:ch211-102c2.7	0.000608216130934715	0.402371087442683	0.421	0.198	1	r6	si:ch211-102c2.7
igf2b4	0.000610426771194761	0.378296952463826	0.579	0.315	1	r6	igf2b
junbb	0.00064800420632664	0.432612647259801	0.579	0.318	1	r6	junbb
sema5ba1	0.000684199655003646	0.380243167365881	0.816	0.577	1	r6	sema5ba
ccdc85b	0.00071387577919608	0.296531317821881	0.474	0.225	1	r6	ccdc85b
zgc:1098891	0.000724349224705283	0.352301743930881	0.395	0.181	1	r6	zgc:109889
si:dkey-16p21.7	0.000843929573479935	0.257275136545109	0.237	0.08	1	r6	si:dkey-16p21.7
zeb2b2	0.00084786704368694	0.307465479944254	0.421	0.202	1	r6	zeb2b
mknk11	0.000854777396044503	0.374890351020576	0.421	0.214	1	r6	mknk1
si:dkey-34e4.1	0.000856450104915947	0.381811875745189	0.395	0.185	1	r6	si:dkey-34e4.1
rfx7a1	0.000956577232036807	0.261674014369591	0.316	0.129	1	r6	rfx7a
pcdh11.1	0.00103447371905276	0.465706944063785	0.316	0.134	1	r6	pcdh11.1
ndrg3a	0.0012226133959082	0.417432014419227	0.447	0.228	1	r6	ndrg3a
si:dkey-205h13.1	0.00129235339423681	0.467661164913197	0.474	0.246	1	r6	si:dkey-205h13.1
ptbp1b	0.00129866494373436	0.330260312950344	0.921	0.708	1	r6	ptbp1b
hells1	0.00132539542902121	0.334770159432708	0.5	0.252	1	r6	hells
cntn1a	0.0013473335752232	0.353308509527138	0.395	0.196	1	r6	cntn1a
nup1881	0.00147899733221554	0.270647589943669	0.421	0.201	1	r6	nup188
tnc2	0.00150148119975134	0.522421034652443	0.447	0.237	1	r6	tnc
cd99l2	0.00152237225449966	0.257600519783166	0.316	0.132	1	r6	cd99l2
cdh7a2	0.00160369334119088	0.474172623366176	0.447	0.22	1	r6	cdh7a
ppp2r5cb	0.00182294452553943	0.402844076368036	0.553	0.319	1	r6	ppp2r5cb
kif15	0.00187037418236333	0.36049396010156	0.395	0.197	1	r6	kif15
hist1h4l.3	0.00187309145975592	0.281539874685867	0.237	0.09	1	r6	hist1h4l.3
setb	0.00200144995528452	0.301169534720565	0.605	0.35	1	r6	setb
zgc:63863	0.00204230653943397	0.305855688390387	0.263	0.104	1	r6	zgc:63863
tet24	0.00212605964700324	0.356798242099	0.947	0.726	1	r6	tet2
sorbs2b3	0.0021331888462412	0.433046952107037	0.658	0.39	1	r6	sorbs2b
muc13b1	0.00213677453103694	0.289858193909504	0.342	0.158	1	r6	muc13b
si:dkeyp-69b9.6	0.0022818346403856	0.30868551810651	0.447	0.238	1	r6	si:dkeyp-69b9.6
mpz3	0.00228865166767539	0.321928094887362	0.316	0.133	1	r6	mpz
paxip1	0.00233123705868741	0.335867285845236	0.474	0.257	1	r6	paxip1
wnt7aa1	0.00237465160840065	0.281912416039483	0.184	0.061	1	r6	wnt7aa
mcm2	0.0024120793440415	0.494609451410594	0.553	0.336	1	r6	mcm2
arhgap29b1	0.00263358915593128	0.449136637909418	0.605	0.398	1	r6	arhgap29b
ubn2b	0.00269008703351542	0.305738856788032	0.421	0.226	1	r6	ubn2b
cdc6	0.00273238647260702	0.428843298803874	0.421	0.218	1	r6	cdc6
rnf220a2	0.00281872941919223	0.7134271815606	0.684	0.511	1	r6	rnf220a
kcnk5b	0.00292676443265963	0.296074667597801	0.263	0.109	1	r6	kcnk5b
chst111	0.0029458913480695	0.375509135092206	0.289	0.127	1	r6	chst11
slc6a9	0.00308141673777988	0.333112841569934	0.316	0.146	1	r6	slc6a9
uhrf1	0.00349264633863036	0.315192101587433	0.526	0.31	1	r6	uhrf1
myh14	0.00352065721144971	0.307396776090874	0.579	0.333	1	r6	myh14
reps1	0.00380156303346955	0.283072159070339	0.395	0.204	1	r6	reps1
zdhhc15a	0.00386469351248656	0.350418154129376	0.316	0.151	1	r6	zdhhc15a
zgc:171599	0.0041860650725201	0.302927132957306	0.316	0.152	1	r6	zgc:171599
arhgap21b1	0.00439282580454573	0.325025432462955	0.974	0.816	1	r6	arhgap21b
zfyve9a	0.00475088485763305	0.298973223848411	0.447	0.254	1	r6	zfyve9a
lonp1	0.00481914459337387	0.298404739113199	0.474	0.276	1	r6	lonp1
fbxo11a.1	0.00487552390371284	0.360101823793959	0.553	0.343	1	r6	fbxo11a.1
amot3	0.00517464469537796	0.37452233954013	0.842	0.7	1	r6	amot
arhgef12b	0.00532617783760823	0.428640231023838	0.816	0.723	1	r6	arhgef12b
