	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
hmbsa	1.24209982967042e-10	0.600310955104141	0.41	0.101	2.5254373736859e-06	Neuron	hmbsa
trim35-7.11	1.47202456917578e-10	0.99741619229376	0.385	0.088	2.9929203540482e-06	Neuron	trim35-7.1
tspan18b2	1.8643230429933e-10	0.750654678946691	0.385	0.089	3.79054161101398e-06	Neuron	tspan18b
nsmaf	2.02974116753338e-10	0.490489298164643	0.462	0.121	4.12686974182887e-06	Neuron	nsmaf
emilin2a	2.65889886484773e-10	0.409039831955522	0.179	0.022	5.40607317200841e-06	Neuron	emilin2a
zcchc246	2.72697551323459e-10	1.29592505369654	0.564	0.183	5.54448661350857e-06	Neuron	zcchc24
robo34	3.8047828644626e-10	1.21615175883119	0.821	0.446	7.73588452002536e-06	Neuron	robo3
gramd4b	8.01240463947165e-10	0.503625872964355	0.385	0.093	1.62908211129738e-05	Neuron	gramd4b
klf172	8.34107878172556e-10	0.940673152004921	0.205	0.03	1.69590813790044e-05	Neuron	klf17
soga13	8.82906603774778e-10	0.963564577226924	0.667	0.271	1.79512570679488e-05	Neuron	soga1
cdk172	9.43647222066393e-10	0.749535601829548	0.795	0.341	1.91862353190539e-05	Neuron	cdk17
errfi1a2	1.08474709319435e-09	0.364891909452172	0.436	0.11	2.20550778988276e-05	Neuron	errfi1a
npr1a1	1.32623582802466e-09	1.21874612536045	0.436	0.126	2.69650268553973e-05	Neuron	npr1a
FRMD4A2	1.55488233589445e-09	0.914865281051018	0.615	0.233	3.1613867653406e-05	Neuron	FRMD4A
itga94	1.72887959739116e-09	1.0119467210825	0.692	0.279	3.51515799741571e-05	Neuron	itga9
lama41	2.82480968130651e-09	0.480520229695215	0.205	0.031	5.74340304403239e-05	Neuron	lama4
gab21	3.51493621046463e-09	1.1415473991817	0.462	0.144	7.14656830311668e-05	Neuron	gab2
cpox	3.68147450291444e-09	0.944498916752535	0.231	0.041	7.48517395932563e-05	Neuron	cpox
ctdspla5	4.12070700320808e-09	1.02406722510034	0.641	0.259	8.37822147892267e-05	Neuron	ctdspla
nfatc12	4.9239328010922e-09	1.19349124983007	0.359	0.094	0.000100113401711807	Neuron	nfatc1
CABZ01044099.11	5.34741377193426e-09	0.559533521121579	0.359	0.092	0.000108723616810967	Neuron	CABZ01044099.1
dvl3b1	6.51700283850089e-09	0.534415702732668	0.462	0.14	0.0001325037017124	Neuron	dvl3b
fut8a	1.0248911749717e-08	1.00834756554454	0.641	0.297	0.000208380873695246	Neuron	fut8a
skila	1.16806489856924e-08	0.656658033829282	0.41	0.116	0.000237490955177098	Neuron	skila
ddah2	1.41707075250489e-08	0.603927640480032	0.359	0.092	0.000288118825399293	Neuron	ddah2
hey17	1.61631789362044e-08	0.698633999294108	0.641	0.242	0.000328629754130908	Neuron	hey1
mob3c1	2.25337005425574e-08	0.383269763098579	0.205	0.034	0.000458155199431276	Neuron	mob3c
ndnf3	2.26122531769228e-08	0.599650597762457	0.41	0.117	0.000459752331593194	Neuron	ndnf
zgc:154055	2.4079715097993e-08	0.314864506440268	0.103	0.009	0.000489588767372394	Neuron	zgc:154055
myo101	2.51765427039644e-08	0.970210401067565	0.641	0.293	0.000511889466257005	Neuron	myo10
pclob1	2.60871622709691e-08	0.738947440694841	0.154	0.02	0.000530404183293343	Neuron	pclob
ppox	2.78607643151842e-08	0.300564548650126	0.154	0.02	0.000566465060056325	Neuron	ppox
crim13	3.04201476460869e-08	0.689880182624219	0.564	0.205	0.000618502441940238	Neuron	crim1
pbx1a1	3.48961087546839e-08	0.598360631574894	0.333	0.083	0.000709507683200234	Neuron	pbx1a
actn43	4.23703874246496e-08	0.830302469807556	0.897	0.622	0.000861474717117976	Neuron	actn4
yjefn3	4.72040915735586e-08	0.539967353094473	0.231	0.044	0.000959753589873593	Neuron	yjefn3
osbpl9	5.05753889915987e-08	0.586592400380866	0.564	0.211	0.00102829880897719	Neuron	osbpl9
erfl32	5.45227575672283e-08	0.983302317451572	0.744	0.43	0.00110855670685689	Neuron	erfl3
phldb2a1	5.82129814892457e-08	0.494211296829793	0.282	0.064	0.00118358633963934	Neuron	phldb2a
sik1	6.01019153272346e-08	0.512788620749075	0.256	0.053	0.00122199214243333	Neuron	sik1
bin1b1	6.18041843779077e-08	0.300936605011658	0.231	0.044	0.00125660267677162	Neuron	bin1b
meox14	8.79341968979151e-08	0.591246820668766	0.436	0.13	0.00178787809132841	Neuron	meox1
tgfbr2b3	1.11817489432851e-07	0.414499982491371	0.359	0.097	0.00227347319514873	Neuron	tgfbr2b
asap1a	1.14213193180118e-07	0.633901328034465	0.744	0.377	0.00232218264373817	Neuron	asap1a
emid11	1.17135448995768e-07	0.327915380648028	0.308	0.074	0.00238159794898196	Neuron	emid1
prex11	1.20173340248536e-07	0.910960395246553	0.564	0.244	0.00244336435393324	Neuron	prex1
ptprga4	1.27699004711735e-07	0.950090342810234	0.769	0.443	0.00259637616379899	Neuron	ptprga
sptb	1.39167720256691e-07	0.302938053502817	0.128	0.016	0.00282955808825904	Neuron	sptb
BX571738.1	1.45697038836987e-07	0.338521273085541	0.308	0.075	0.00296231219363363	Neuron	BX571738.1
inpp5l1	1.45776604830926e-07	0.47036758081749	0.436	0.137	0.00296392992942238	Neuron	inpp5l
glcci1a1	1.47987785279639e-07	0.651638989197005	0.231	0.049	0.00300888765030562	Neuron	glcci1a
si:dkey-49n23.13	1.54978069938846e-07	1.20489985086865	0.462	0.168	0.00315101411799662	Neuron	si:dkey-49n23.1
plxna26	1.63104248457432e-07	0.673328713188872	0.769	0.366	0.00331623557963651	Neuron	plxna2
arhgef1b1	1.74697467923607e-07	0.750554015269692	0.487	0.186	0.00355194891782278	Neuron	arhgef1b
lsp1b6	1.76819455948477e-07	1.0283744629135	0.667	0.348	0.00359509317834444	Neuron	lsp1b
plekhg5a	1.79649123629701e-07	0.28484019635711	0.154	0.022	0.00365262598163909	Neuron	plekhg5a
slc40a1	2.28020402572045e-07	0.29302692338098	0.205	0.039	0.00463611082509482	Neuron	slc40a1
ssh2b	2.42212532891033e-07	0.410264453036028	0.282	0.069	0.00492466521874048	Neuron	ssh2b
fnbp1l3	2.72753706798706e-07	0.705261117192265	0.718	0.358	0.0055456283666313	Neuron	fnbp1l
si:dkey-65b13.8	3.00773965033672e-07	0.290339636815043	0.256	0.058	0.00611533625706461	Neuron	si:dkey-65b13.8
alx1	3.13153094009801e-07	0.279539213382294	0.103	0.011	0.00636702870740728	Neuron	alx1
rassf1	3.42459896626099e-07	0.462704230592984	0.436	0.145	0.00696289461820186	Neuron	rassf1
arhgap4a	3.61913209945234e-07	0.260576902621782	0.154	0.023	0.0073584193846065	Neuron	arhgap4a
zgc:171506	3.69001904961429e-07	0.263880577721464	0.179	0.031	0.00750254673167577	Neuron	zgc:171506
man1a13	3.97506090524355e-07	0.707339268062557	0.538	0.221	0.00808209383254118	Neuron	man1a1
smarca1	4.02210573044984e-07	0.256657598280103	0.154	0.023	0.00817774537115062	Neuron	smarca1
acap2	4.265111218542e-07	0.426330534544716	0.359	0.105	0.0086718241295396	Neuron	acap2
rap1b2	4.63837457330621e-07	0.529302533350765	0.667	0.313	0.00943074318244619	Neuron	rap1b
zeb2a5	4.8972175839423e-07	0.987472744182607	0.897	0.606	0.00995702279167148	Neuron	zeb2a
si:dkey-38p12.31	5.62776984524378e-07	0.651638989197005	0.436	0.156	0.0114423816493497	Neuron	si:dkey-38p12.3
rasgrp34	5.83108859218214e-07	0.49611110767833	0.333	0.094	0.0118557693256247	Neuron	rasgrp3
si:ch73-383g2.11	6.81532176379398e-07	0.401538243791208	0.231	0.051	0.0138569122101459	Neuron	si:ch73-383g2.1
elmo11	6.98285873880625e-07	1.1316570955774	0.564	0.276	0.0141975483877409	Neuron	elmo1
ebf3a.11	7.06964864708091e-07	0.570246273523193	0.333	0.093	0.0143740096292449	Neuron	ebf3a.1
si:ch211-106e7.23	7.22511574639912e-07	0.515834651568462	0.513	0.193	0.0146901053355787	Neuron	si:ch211-106e7.2
chd92	9.24206650586914e-07	0.734169534905114	0.513	0.214	0.0187909696197331	Neuron	chd9
dlc14	1.09553504437366e-06	0.636892403827818	0.59	0.243	0.0222744185222052	Neuron	dlc1
jmjd1cb5	1.10101326438033e-06	0.837068250188985	0.949	0.776	0.0223858016913809	Neuron	jmjd1cb
ap2a1	1.10150925718711e-06	0.528461208867663	0.59	0.261	0.0223958862171282	Neuron	ap2a1
rock2b.11	1.16540406065463e-06	0.767462966633245	0.359	0.117	0.02369499536123	Neuron	rock2b.1
lima1a6	1.25740971921944e-06	0.672365069167135	0.897	0.595	0.0255656544111697	Neuron	lima1a
dip2ca1	1.28956466986651e-06	0.656695985605895	0.615	0.315	0.026219428867726	Neuron	dip2ca
si:ch211-204c21.1	1.30487576161136e-06	0.250408774040242	0.154	0.025	0.0265307339850822	Neuron	si:ch211-204c21.1
pmaip11	1.56751894110761e-06	0.432844312969161	0.179	0.034	0.0318707951105999	Neuron	pmaip1
PKN21	1.67977968588134e-06	0.638568202646616	0.41	0.15	0.0341532805733394	Neuron	PKN2
kank22	1.72048372374207e-06	0.587407566082119	0.359	0.115	0.0349808750711239	Neuron	kank2
pkn1a2	1.72648450867846e-06	0.592107926578446	0.692	0.364	0.0351028830304505	Neuron	pkn1a
prkci	1.83194384983214e-06	0.392914235968208	0.462	0.172	0.037247082354787	Neuron	prkci
pora	1.8679390239701e-06	0.300936605011658	0.231	0.053	0.03797893623536	Neuron	pora
trip10a3	2.03322835478435e-06	0.581166626107973	0.359	0.115	0.0413395989094753	Neuron	trip10a
rcor2	2.13894109376823e-06	0.527477474318464	0.538	0.235	0.0434889503184956	Neuron	rcor2
CABZ01046123.11	2.13933920864923e-06	0.486299123715728	0.256	0.065	0.0434970447902561	Neuron	CABZ01046123.1
sdr16c5b	2.26935783487474e-06	0.265422742529869	0.179	0.035	0.0461405834986733	Neuron	sdr16c5b
si:ch73-252p3.1	2.27143932187259e-06	0.308583183487293	0.256	0.065	0.0461829042923135	Neuron	si:ch73-252p3.1
adcyap1r1a	2.46372442086757e-06	0.779018295673233	0.205	0.046	0.0500924449250795	Neuron	adcyap1r1a
itga41	2.69959971117936e-06	0.305410647836812	0.154	0.027	0.0548882613276987	Neuron	itga4
myb1	2.72927798479182e-06	0.371706556332804	0.179	0.035	0.0554916799867874	Neuron	myb
sh3pxd2aa4	2.81704498520608e-06	0.552272239601659	0.487	0.193	0.0572761586392099	Neuron	sh3pxd2aa
si:ch211-199g17.22	3.22129880640806e-06	0.523578505926942	0.333	0.106	0.0654954473318888	Neuron	si:ch211-199g17.2
iqgap14	3.25376096195847e-06	0.53148200468654	0.41	0.14	0.0661554678785397	Neuron	iqgap1
urod	3.31157645093695e-06	0.348098984829748	0.231	0.055	0.0673309724004501	Neuron	urod
gata35	3.32232338270372e-06	0.342821286084708	0.205	0.045	0.067549479017132	Neuron	gata3
apbb2b1	3.34182278815844e-06	0.449861925382849	0.333	0.102	0.0679459409288374	Neuron	apbb2b
acap1	3.62266744174805e-06	0.330829985541623	0.256	0.067	0.0736560744256213	Neuron	acap1
stk10	4.00677166524492e-06	0.252366589704423	0.205	0.045	0.0814656814977597	Neuron	stk10
emilin2b	4.24241667334335e-06	0.266966557595206	0.179	0.036	0.0862568158024169	Neuron	emilin2b
mef2aa2	4.65210161136892e-06	0.56640939139852	0.59	0.274	0.0945865299623528	Neuron	mef2aa
dnm2a2	4.81402882125976e-06	0.782023487102177	0.641	0.321	0.0978788339938535	Neuron	dnm2a
btg15	5.71241772970337e-06	0.683131231003764	0.923	0.759	0.116144877280329	Neuron	btg1
foxj2	6.80996548171377e-06	0.447208321056769	0.385	0.139	0.138460218174204	Neuron	foxj2
si:ch211-212o1.2	6.94381831287213e-06	0.461864905405532	0.282	0.085	0.141181713937316	Neuron	si:ch211-212o1.2
dgkg2	6.95981175138846e-06	0.315340549662601	0.205	0.047	0.14150689252923	Neuron	dgkg
prkd2	6.98057024951524e-06	0.5143921499137	0.462	0.187	0.141928954313144	Neuron	prkd2
zgc:113363	7.3937536581204e-06	0.290339636815043	0.231	0.058	0.150329799376904	Neuron	zgc:113363
daam1b4	7.63182764062527e-06	0.773261081330899	0.615	0.339	0.155170319589193	Neuron	daam1b
hspa12b	7.85068035080053e-06	0.42580001492379	0.154	0.03	0.159620032892476	Neuron	hspa12b
ildr27	8.00614727436013e-06	0.652129062815788	0.769	0.465	0.16278098638229	Neuron	ildr2
stim2b3	8.46857772221213e-06	0.932519293700529	0.615	0.316	0.172183122248017	Neuron	stim2b
bmpr2a2	9.36136571223699e-06	0.339102793928954	0.359	0.122	0.190335287661203	Neuron	bmpr2a
cxxc5b1	1.00762830615997e-05	0.417997426727598	0.333	0.11	0.204870987208444	Neuron	cxxc5b
peak13	1.13043493623069e-05	0.428761398548909	0.41	0.155	0.229840031234423	Neuron	peak1
ehd1b	1.36590503225432e-05	0.323867058305616	0.282	0.085	0.277715811157949	Neuron	ehd1b
adam151	1.55000808501221e-05	0.429801246934508	0.205	0.05	0.315147643844682	Neuron	adam15
rgs3a2	1.55674074915735e-05	0.379984100790866	0.359	0.125	0.316516529118673	Neuron	rgs3a
ebf3a4	1.5946566980468e-05	1.38418360029477	0.487	0.227	0.324225599846875	Neuron	ebf3a
map3k3	1.5986950171612e-05	0.440308762039085	0.359	0.13	0.325046670889216	Neuron	map3k3
atp11a1	1.81485423573865e-05	0.582056537747718	0.359	0.131	0.368996163210382	Neuron	atp11a
SCARF21	1.96265792044416e-05	0.278193929052222	0.256	0.073	0.399047608384707	Neuron	SCARF2
frmd4ba5	1.97434652835169e-05	0.708963818448513	0.795	0.532	0.401424136144465	Neuron	frmd4ba
vaspb4	2.03314666436181e-05	0.476221195439175	0.59	0.298	0.413379379798043	Neuron	vaspb
specc1la	2.19597092062349e-05	0.536615936914857	0.538	0.255	0.446484807581167	Neuron	specc1la
sat1a.21	2.23033987566624e-05	0.389553963686441	0.333	0.116	0.45347270352046	Neuron	sat1a.2
exoc4	2.28835514555213e-05	0.464108393855871	0.564	0.266	0.46526836819366	Neuron	exoc4
ano5b2	2.4520466233364e-05	0.470291934169811	0.333	0.121	0.498550119456757	Neuron	ano5b
ophn1	2.45240969285811e-05	0.526382618585935	0.359	0.136	0.498623938751912	Neuron	ophn1
chfr1	2.63255396603351e-05	0.388192914066399	0.359	0.13	0.535250872373934	Neuron	chfr
pinx11	2.82816690727109e-05	0.526252775568442	0.487	0.229	0.575022895586359	Neuron	pinx1
gramd1ba	2.87590979785189e-05	0.265664800380044	0.256	0.075	0.584729980099245	Neuron	gramd1ba
pan3	2.92045864811526e-05	0.399022645872426	0.487	0.217	0.593787652334795	Neuron	pan3
si:ch73-364h19.12	2.96620366549646e-05	0.730987408695466	0.487	0.224	0.603088529268741	Neuron	si:ch73-364h19.1
fam222ba1	3.01895162952641e-05	0.344519009464649	0.282	0.088	0.613813245315309	Neuron	fam222ba
maml32	3.06344947852874e-05	0.590874234909922	0.769	0.505	0.622860547974463	Neuron	maml3
si:dkey-51a16.92	3.3473252631855e-05	0.321265826053386	0.333	0.115	0.680578172510877	Neuron	si:dkey-51a16.9
pcdh122	3.73982834186361e-05	0.29302692338098	0.154	0.032	0.760381898467709	Neuron	pcdh12
RASA21	3.78038914355285e-05	0.474516925666995	0.487	0.223	0.768628720667166	Neuron	RASA2
CABZ01058721.1	4.12743400742204e-05	0.282393151008231	0.308	0.103	0.839189882389049	Neuron	CABZ01058721.1
ilk	4.2817871398659e-05	0.379054229639829	0.513	0.228	0.870572961277534	Neuron	ilk
si:ch211-169p10.13	4.30222952280673e-05	0.704588918580594	0.436	0.191	0.874729306577064	Neuron	si:ch211-169p10.1
phlda21	4.49057422306359e-05	0.511154312402004	0.179	0.044	0.913023551033289	Neuron	phlda2
cdc42bpb3	4.55044737867662e-05	0.769195181250057	0.769	0.616	0.925196961032529	Neuron	cdc42bpb
kcnn1a2	4.73285960450154e-05	0.444648241558668	0.282	0.093	0.962285014787253	Neuron	kcnn1a
plag1	5.17523345281206e-05	0.272367452814887	0.205	0.054	1	Neuron	plag1
agap12	5.5550902866377e-05	0.699162079314428	0.846	0.757	1	Neuron	agap1
cdc42bpaa	5.71135742224709e-05	0.583931752576339	0.821	0.628	1	Neuron	cdc42bpaa
nhsl1a1	6.19845207952727e-05	0.371636758077346	0.205	0.054	1	Neuron	nhsl1a
TTC281	6.59293985932478e-05	0.487889826573195	0.256	0.082	1	Neuron	TTC28
si:dkey-264d12.4	6.64908143999939e-05	0.454119318513112	0.385	0.153	1	Neuron	si:dkey-264d12.4
rsu1	7.67661548358561e-05	0.449691464575551	0.359	0.141	1	Neuron	rsu1
gna12a1	7.83227427146106e-05	0.322669908929069	0.308	0.107	1	Neuron	gna12a
uggt1	8.08802364333188e-05	0.322234012816042	0.385	0.152	1	Neuron	uggt1
rhocb1	8.15720970239494e-05	0.538151131357007	0.513	0.258	1	Neuron	rhocb
sgcd	8.31569961283575e-05	0.425269216901152	0.205	0.058	1	Neuron	sgcd
usp6nl	8.35456587839513e-05	0.639917787731245	0.564	0.309	1	Neuron	usp6nl
zgc:1752144	9.35672773362483e-05	0.321360974943174	0.385	0.151	1	Neuron	zgc:175214
kif21b3	9.99063540718999e-05	0.406959792640961	0.436	0.193	1	Neuron	kif21b
cxcr4a1	0.000100560156484646	0.276264302177296	0.128	0.026	1	Neuron	cxcr4a
chn1	0.000102608053590648	0.473295274665833	0.487	0.229	1	Neuron	chn1
si:dkey-7f3.9	0.000109921284644391	0.31008208756071	0.179	0.047	1	Neuron	si:dkey-7f3.9
si:dkeyp-120h9.1	0.000110479928401608	0.374125262730041	0.385	0.154	1	Neuron	si:dkeyp-120h9.1
cyth1a.13	0.000110956851118047	0.661998705961176	0.667	0.444	1	Neuron	cyth1a.1
anks1b2	0.000121549510280517	0.901622530667217	0.41	0.179	1	Neuron	anks1b
mmp15b2	0.000121843321557015	0.279484365356705	0.333	0.121	1	Neuron	mmp15b
b3galt2	0.000123230396824474	0.315979673866067	0.231	0.07	1	Neuron	b3galt2
zgc:101679	0.000123614073217252	0.254662047692085	0.179	0.047	1	Neuron	zgc:101679
znf385c	0.000124373291404003	0.280935741901194	0.128	0.026	1	Neuron	znf385c
afap1l1b	0.000125044504047651	0.251602247943027	0.179	0.046	1	Neuron	afap1l1b
ADGRL32	0.000128746533221988	0.329710894309643	0.179	0.047	1	Neuron	ADGRL3
fgf10a1	0.000129683938270805	0.539205433329793	0.154	0.037	1	Neuron	fgf10a
zbtb2b1	0.000135580136491402	0.445021345454871	0.59	0.3	1	Neuron	zbtb2b
dynlt3	0.000142739880681323	0.2678163605837	0.205	0.059	1	Neuron	dynlt3
dhx32b1	0.000142742240952445	0.272338233378924	0.231	0.071	1	Neuron	dhx32b
limd2	0.000151026944979122	0.344942610704505	0.385	0.16	1	Neuron	limd2
dock6	0.000152108828842165	0.632723622687233	0.462	0.247	1	Neuron	dock6
arid3c5	0.000158042502170897	0.539888515145827	0.615	0.328	1	Neuron	arid3c
ppp1r13ba2	0.000168883749011883	0.297143031853212	0.231	0.072	1	Neuron	ppp1r13ba
nrp1a6	0.000173162163375371	0.708613916111863	0.513	0.262	1	Neuron	nrp1a
plcg1	0.00017807769156043	0.26894614002256	0.41	0.173	1	Neuron	plcg1
kank4	0.000179054482546223	0.276727775429198	0.231	0.072	1	Neuron	kank4
sept125	0.000180116877008355	0.555904591201595	0.692	0.447	1	Neuron	sept12
rbms1a5	0.000183823278915716	0.744484911706485	0.718	0.513	1	Neuron	rbms1a
ndfip1l	0.000189633430613779	0.29415584666055	0.359	0.146	1	Neuron	ndfip1l
tcirg1a	0.000190568319944145	0.334921066244987	0.333	0.13	1	Neuron	tcirg1a
tpk1	0.000196579583839378	0.342282038183034	0.385	0.165	1	Neuron	tpk1
ireb2	0.000206879370632717	0.4190277024558	0.462	0.229	1	Neuron	ireb2
dachd2	0.000212597250558889	0.508308197766406	0.256	0.088	1	Neuron	dachd
bahcc1a3	0.000214306234824726	0.690091771823069	0.718	0.501	1	Neuron	bahcc1a
zmp:00000009361	0.000217236249243947	0.409178071452848	0.231	0.074	1	Neuron	zmp:0000000936
ptbp35	0.000231977175459145	0.577531004437274	0.564	0.332	1	Neuron	ptbp3
rnf216	0.000244707533570956	0.437386411835788	0.615	0.347	1	Neuron	rnf216
gnb4b	0.000250749796034604	0.279221123855949	0.487	0.224	1	Neuron	gnb4b
gab13	0.000257851250178376	0.637942891759624	0.872	0.689	1	Neuron	gab1
plcd1a1	0.000273954117123075	0.28249625588881	0.128	0.029	1	Neuron	plcd1a
slc25a43	0.000279290867838924	0.258757021296234	0.205	0.063	1	Neuron	slc25a43
baiap2l1b2	0.000301531548830509	0.316093325594572	0.179	0.05	1	Neuron	baiap2l1b
nrbp1	0.000302662360473718	0.259705025493119	0.333	0.132	1	Neuron	nrbp1
notchl	0.00030313377854922	0.284058459659094	0.128	0.029	1	Neuron	notchl
si:ch211-154o6.31	0.000304707742916877	0.389058152202246	0.487	0.252	1	Neuron	si:ch211-154o6.3
CR626874.1	0.000310059760995895	0.313765252800625	0.205	0.063	1	Neuron	CR626874.1
dock9b2	0.000323467792983803	0.289390756129025	0.308	0.114	1	Neuron	dock9b
cds2	0.000355073716024353	0.402384991395892	0.282	0.107	1	Neuron	cds2
rreb1a4	0.000363604565628238	0.35966411641127	0.615	0.343	1	Neuron	rreb1a
her64	0.000364445668062327	0.633083749438619	0.513	0.273	1	Neuron	her6
antxr1c4	0.000405701633082815	0.490756946740814	0.436	0.203	1	Neuron	antxr1c
samd113	0.000406347210150315	0.505116393276696	0.538	0.285	1	Neuron	samd11
rps6ka3b	0.000424561019133336	0.296885430738182	0.128	0.03	1	Neuron	rps6ka3b
slc25a37	0.000455550626050612	0.561921242505059	0.333	0.145	1	Neuron	slc25a37
quo2	0.000464388113597336	0.326786017401301	0.205	0.064	1	Neuron	quo
nubp1	0.00048052994885029	0.393003047260728	0.333	0.141	1	Neuron	nubp1
arhgef1a1	0.000480580109279545	0.397255823982456	0.282	0.11	1	Neuron	arhgef1a
CR855318.11	0.000498174618821245	0.320418739032564	0.205	0.066	1	Neuron	CR855318.1
ampd1	0.000565937005989356	0.251647198015187	0.231	0.079	1	Neuron	ampd1
efna1b1	0.00056678074533761	0.533474644147534	0.256	0.097	1	Neuron	efna1b
CR376779.1	0.000573257363247242	0.308583183487293	0.205	0.068	1	Neuron	CR376779.1
ssbp3a4	0.000578969840741527	0.370386094224248	0.41	0.193	1	Neuron	ssbp3a
usp24	0.00058056731780949	0.414247917313672	0.718	0.487	1	Neuron	usp24
tnfrsfa4	0.000594539904319965	0.46804194144787	0.538	0.311	1	Neuron	tnfrsfa
wasf3b4	0.000595192729982786	0.61940222375645	0.667	0.432	1	Neuron	wasf3b
ppp1r9alb3	0.000605079993095376	0.322409790463642	0.205	0.065	1	Neuron	ppp1r9alb
msna2	0.000615347320295654	0.517981661934579	0.59	0.359	1	Neuron	msna
ZNF4234	0.000633626251596584	0.491954644278289	0.641	0.402	1	Neuron	ZNF423
rai142	0.000661703096573469	0.358348788825047	0.462	0.228	1	Neuron	rai14
kdm5c	0.000711824399718057	0.361217071395331	0.821	0.605	1	Neuron	kdm5c
ccnjl1	0.000714504055181357	0.621719943216777	0.59	0.392	1	Neuron	ccnjl
ATG2A	0.000740125843648126	0.294189714463865	0.436	0.208	1	Neuron	ATG2A
shroom45	0.000745957918857948	0.428305782016401	0.641	0.419	1	Neuron	shroom4
aff24	0.000764193024697751	1.04043339595979	0.564	0.387	1	Neuron	aff2
arhgap42a2	0.000769999681249955	0.391947398304808	0.487	0.267	1	Neuron	arhgap42a
maf1	0.000801718988219689	0.327242638718893	0.462	0.232	1	Neuron	maf1
fbxw21	0.000806549318903809	0.283438762645327	0.385	0.175	1	Neuron	fbxw2
haus61	0.000806883740013243	0.292294340807114	0.41	0.19	1	Neuron	haus6
CR936300.21	0.000827102856663837	0.264462333058549	0.282	0.111	1	Neuron	CR936300.2
tmem1085	0.000866443324628843	0.475141333831206	0.59	0.343	1	Neuron	tmem108
si:ch211-261n11.5	0.000881564535242144	0.268849439783511	0.333	0.145	1	Neuron	si:ch211-261n11.5
calm1a	0.000898671065492002	0.254190886668665	0.256	0.096	1	Neuron	calm1a
fastkd3	0.000911315497175073	0.272367452814887	0.179	0.056	1	Neuron	fastkd3
chac1	0.000912062594041219	0.306604874402616	0.308	0.128	1	Neuron	chac1
ctnna14	0.000928680384720842	0.359732749176483	0.923	0.778	1	Neuron	ctnna1
txnipa1	0.00103829275211919	0.284109708106433	0.41	0.191	1	Neuron	txnipa
pde4d5	0.00104746231693828	0.508732957092568	0.462	0.257	1	Neuron	pde4d
sema3ab3	0.00104956482704059	0.337707537494392	0.205	0.069	1	Neuron	sema3ab
tiam1a5	0.00105939499523758	0.540282747978145	0.667	0.456	1	Neuron	tiam1a
chd71	0.00106070449536751	0.443814178070783	0.795	0.658	1	Neuron	chd7
tmem131l	0.00106696988019198	0.581305020759227	0.513	0.3	1	Neuron	tmem131l
nid1b5	0.00115294202372037	0.369788333684978	0.513	0.273	1	Neuron	nid1b
tspan7	0.00117736878970447	0.338836926744144	0.436	0.219	1	Neuron	tspan7
rgl11	0.00127249070561797	0.611081807546462	0.692	0.532	1	Neuron	rgl1
si:dkeyp-14d3.1	0.00127593945323787	0.353396061478837	0.154	0.045	1	Neuron	si:dkeyp-14d3.1
zgc:91976	0.0013051334655875	0.282342327370031	0.59	0.333	1	Neuron	zgc:91976
rbm191	0.00134857027874192	0.431521649533965	0.513	0.306	1	Neuron	rbm19
tln11	0.00136292430635397	0.564508336536871	0.641	0.446	1	Neuron	tln1
lhfpl64	0.00140436467679922	0.343896800552954	0.308	0.13	1	Neuron	lhfpl6
syne1a2	0.00143443816059649	0.411708118938169	0.282	0.117	1	Neuron	syne1a
tent5c	0.00173477342925237	0.256194384576331	0.154	0.046	1	Neuron	tent5c
tmem120a1	0.00174236843382369	0.334278797991357	0.154	0.047	1	Neuron	tmem120a
tiparp5	0.00175239443106133	0.294691552859116	0.41	0.2	1	Neuron	tiparp
ralgapa11	0.00175667878712667	0.621834029035802	0.692	0.564	1	Neuron	ralgapa1
ube2h1	0.00179114336586762	0.351838552639465	0.513	0.29	1	Neuron	ube2h
arglu1a	0.00191925131498763	0.379197247735698	0.59	0.362	1	Neuron	arglu1a
tbc1d4	0.00194088199405538	0.29140392395511	0.308	0.133	1	Neuron	tbc1d4
C8H5orf51	0.00194937940535166	0.336530624703358	0.385	0.2	1	Neuron	C8H5orf51
aldh1l24	0.00196170113723662	0.345019011051663	0.359	0.174	1	Neuron	aldh1l2
smad3a1	0.00197178942570764	0.542255529689743	0.179	0.062	1	Neuron	smad3a
sbno2a	0.00204282990997821	0.347068257184894	0.41	0.209	1	Neuron	sbno2a
reck3	0.00209164560041654	0.32532579962392	0.564	0.326	1	Neuron	reck
enox21	0.00209266937063325	0.539427975029659	0.538	0.347	1	Neuron	enox2
ubc	0.00210273381979318	0.311212726365357	0.538	0.316	1	Neuron	ubc
snx12	0.0021192927406267	0.471011760254632	0.462	0.282	1	Neuron	snx12
kdm6ba2	0.00213777770143729	0.565676418091495	0.795	0.638	1	Neuron	kdm6ba
bin3	0.00224773794303587	0.264158551210904	0.436	0.224	1	Neuron	bin3
ptp4a2b4	0.0023585743295584	0.424666020470962	0.513	0.33	1	Neuron	ptp4a2b
marcksl1a3	0.00240131480483903	0.785449269748463	0.718	0.601	1	Neuron	marcksl1a
znfl2a	0.00251555164145286	0.40698163097649	0.205	0.08	1	Neuron	znfl2a
rabgap1l1	0.00255922606205199	0.346482995415545	0.385	0.194	1	Neuron	rabgap1l
